t_s,phase,tag,pos0,pos1,pos2,pos3,pos4,pos5,force0,force1,force2,force3,force4,force5
14.84093,grasp,base,95,58,94,101,246,1558,0,0,0,0,1,0
14.84743,grasp,base,95,58,94,101,246,1558,0,0,0,0,1,0
14.84945,grasp,base,95,58,94,101,246,1558,0,0,0,0,1,0
14.85139,grasp,base,95,58,94,101,246,1558,0,0,0,0,1,0
14.85321,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.85513,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.85669,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.86712,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.86867,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.87024,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.87206,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
14.87936,grasp,base,95,58,94,101,246,1558,0,0,0,0,0,0
16.69766,grasp,place,94,58,94,101,246,1558,-9,-11,0,0,-1,0
16.72806,grasp,place,94,58,94,101,246,1558,-9,-11,0,0,0,0
16.75894,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,0,0
16.79042,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,-1,0
16.82097,grasp,place,94,58,94,101,246,1558,-9,-11,0,0,-1,0
16.85221,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,-1,0
16.88333,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,0,0
16.91446,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,-1,0
16.94494,grasp,place,94,58,94,101,246,1558,-8,-10,0,0,-1,0
16.97595,grasp,place,94,58,94,101,246,1558,-8,-10,0,0,-1,0
17.00756,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,-1,0
17.03859,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,-1,0
17.06957,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,-1,0
17.10016,grasp,place,94,58,94,101,246,1558,-8,-10,0,0,-1,0
17.13105,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,-1,0
17.16177,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,-1,0
17.19231,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,0,0
17.22302,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,-1,0
17.25417,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,-1,0
17.28526,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,-1,0
17.31644,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,-1,0
17.34730,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,0,0
17.37810,grasp,place,94,58,94,101,246,1558,-8,-10,0,0,-1,0
17.40937,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,0,0
17.44024,grasp,place,94,58,94,101,246,1558,-8,-11,0,0,-1,0
