t_s,force4,force3,force2,pos,cur
56.202,455,278,423,612,0
56.210,455,278,423,612,0
56.212,455,278,423,612,0
56.214,455,278,423,612,0
56.216,455,278,423,612,0
56.218,455,278,422,612,0
56.230,455,278,422,612,0
56.232,455,278,422,612,0
56.235,455,278,422,612,0
56.242,455,278,422,612,0
56.244,455,278,422,612,0
56.246,455,278,422,612,0
56.248,455,278,423,612,0
56.250,455,278,423,612,0
56.261,455,278,423,612,0
56.263,455,278,423,612,0
56.266,455,278,423,612,0
56.273,455,278,423,612,0
56.275,455,278,423,612,0
56.277,455,278,423,612,0
56.279,455,278,423,612,0
56.282,455,278,423,612,0
56.293,455,278,423,612,0
56.295,455,278,423,612,0
56.297,455,278,423,612,0
56.304,455,278,423,612,0
56.307,455,278,423,612,0
56.309,455,278,423,612,0
56.311,455,278,423,612,0
56.313,454,278,423,612,0
56.324,454,278,423,612,0
56.326,454,278,423,612,0
56.334,454,278,423,612,0
56.336,454,278,423,612,0
56.338,454,278,423,612,0
56.341,454,278,423,612,0
56.344,454,278,423,612,0
56.356,454,278,423,612,0
56.358,454,278,423,612,0
56.365,454,278,423,612,0
56.368,454,278,423,612,0
56.370,454,278,423,612,0
56.373,454,278,423,612,0
56.375,455,278,423,612,0
56.386,455,278,423,612,0
56.387,455,278,423,612,0
56.389,455,278,423,612,0
56.397,455,278,423,612,0
56.400,455,278,422,612,0
56.402,455,277,422,612,0
56.405,455,277,422,612,0
56.416,455,277,422,612,0
56.418,455,277,422,612,0
56.420,455,277,422,612,0
56.428,455,277,422,612,0
56.431,455,277,423,612,0
56.434,455,277,423,612,0
56.437,455,277,423,612,0
56.449,455,277,423,612,0
56.452,455,277,423,612,0
56.459,455,277,423,612,0
56.461,455,278,423,612,0
56.464,455,278,423,612,0
56.467,455,278,423,612,0
56.479,455,278,423,612,0
56.481,455,278,423,612,0
56.489,455,278,423,612,0
56.491,455,278,423,612,0
56.492,455,278,423,612,0
56.494,455,278,423,612,0
56.496,455,278,423,612,0
56.498,455,278,423,612,0
56.509,455,278,423,612,0
56.511,455,278,423,612,0
56.513,455,278,423,612,0
56.520,455,278,423,612,0
56.522,455,278,423,612,0
56.525,455,277,423,612,0
56.527,455,277,423,612,0
56.529,455,277,423,612,0
56.540,455,277,423,612,0
56.543,455,277,423,612,0
56.545,455,277,423,612,0
56.552,455,277,423,612,0
56.554,455,278,423,612,0
56.555,455,278,423,612,0
56.557,455,278,423,612,0
56.559,455,278,423,612,0
56.561,455,278,423,612,0
56.572,455,278,423,612,0
56.575,455,278,423,612,0
56.583,455,278,423,612,0
56.585,455,277,423,612,0
56.588,455,277,423,612,0
56.591,455,277,423,612,0
56.602,455,277,423,612,0
56.604,455,277,423,612,0
56.607,455,277,423,612,0
56.615,455,278,423,612,0
56.617,455,278,423,612,0
56.619,455,278,423,612,0
56.621,455,278,423,612,0
56.633,455,278,423,612,0
56.636,455,278,423,612,0
56.643,455,278,423,612,0
56.646,455,278,423,612,0
56.647,455,278,423,612,0
56.650,455,278,423,612,0
56.653,455,278,423,612,0
56.664,455,278,423,612,0
56.667,455,278,422,612,0
56.675,455,278,422,612,0
56.678,455,278,422,612,0
56.681,455,278,422,612,0
56.684,455,278,422,612,0
56.697,455,278,422,612,0
56.699,455,278,423,612,0
56.708,455,278,423,612,0
56.710,455,278,423,612,0
56.713,455,278,423,612,0
56.715,455,278,423,612,0
56.726,455,278,423,612,0
56.728,455,278,423,612,0
56.730,455,278,423,612,0
56.737,455,278,423,612,0
56.739,455,278,423,612,0
56.740,455,278,423,612,0
56.743,455,278,423,612,0
56.745,455,278,423,612,0
56.756,455,278,423,612,0
56.758,455,278,423,612,0
56.760,455,278,423,612,0
56.762,455,278,423,612,0
56.769,455,278,423,612,0
56.771,455,278,423,612,0
56.773,455,278,423,612,0
56.775,455,278,423,612,0
56.778,455,278,423,612,0
56.788,455,278,423,612,0
56.790,455,278,423,612,0
56.792,455,278,423,612,0
56.799,455,278,423,612,0
56.801,455,278,423,612,0
56.804,455,278,423,612,0
56.805,455,278,423,612,0
56.808,455,278,423,612,0
56.818,455,278,423,612,0
56.820,455,278,423,612,0
56.822,455,278,423,612,0
56.824,455,278,423,612,0
56.832,455,278,423,612,0
56.835,455,278,423,612,0
56.838,455,278,423,612,0
56.840,455,278,423,612,0
56.851,455,278,423,612,0
56.852,455,278,423,612,0
56.855,455,278,423,612,0
56.862,455,278,423,612,0
56.864,455,278,423,612,0
56.867,455,278,423,612,0
56.868,455,278,423,612,0
56.870,455,278,423,612,0
56.881,455,278,423,612,0
56.883,455,278,422,612,0
56.885,455,278,422,612,0
56.892,455,278,422,612,0
56.894,455,278,422,612,0
56.896,455,278,422,612,0
56.898,455,278,422,612,0
56.900,455,278,422,612,0
56.902,455,278,422,612,0
56.913,455,278,422,612,0
56.916,455,278,422,612,0
56.923,455,278,422,612,0
56.926,455,278,422,612,0
56.928,455,278,422,612,0
56.929,455,278,422,612,0
56.932,455,278,422,612,0
56.943,455,278,423,612,0
56.946,455,278,423,612,0
56.954,455,278,423,612,0
56.957,455,278,423,612,0
56.959,455,278,423,612,0
56.962,455,278,423,612,0
56.973,455,278,422,612,0
56.976,455,278,422,612,0
56.985,455,278,422,612,0
56.988,455,278,422,612,0
56.991,455,278,422,612,0
56.994,455,278,422,612,0
57.005,455,278,422,612,0
57.008,455,278,422,612,0
57.017,455,278,422,612,0
57.020,455,278,422,612,0
57.023,455,278,422,612,0
57.025,455,278,422,612,0
57.037,455,278,422,612,0
57.039,455,278,422,612,0
57.046,455,278,422,612,0
57.049,455,278,422,612,0
57.051,455,278,422,612,0
57.053,455,278,422,612,0
57.055,455,278,422,612,0
57.057,455,278,423,612,0
57.068,455,277,423,612,0
57.070,455,277,423,612,0
57.078,455,277,423,612,0
57.079,455,277,423,612,0
57.082,455,277,423,612,0
57.084,455,277,423,612,0
57.086,455,277,423,612,0
57.088,455,278,423,612,0
57.099,455,278,423,612,0
57.101,455,278,423,612,0
57.109,455,278,423,612,0
57.111,455,278,423,612,0
57.113,455,278,423,612,0
57.114,455,278,423,612,0
57.116,455,278,423,612,0
57.118,455,278,423,612,0
57.130,455,278,423,612,0
57.132,455,278,423,612,0
57.140,455,278,423,612,0
57.142,455,278,423,612,0
57.144,455,278,423,612,0
57.145,455,278,423,612,0
57.147,455,278,423,612,0
57.149,455,278,423,612,0
57.160,455,278,423,612,0
57.162,455,278,423,612,0
57.163,455,278,423,612,0
57.171,455,278,423,612,0
57.173,455,278,423,612,0
57.176,455,278,423,612,0
57.179,455,278,423,612,0
57.191,455,278,423,612,0
57.194,455,278,423,612,0
57.196,455,278,423,612,0
57.203,455,278,423,612,0
57.205,455,278,423,612,0
57.207,455,278,423,612,0
57.209,455,278,423,612,0
57.211,455,278,423,612,0
57.222,455,278,423,612,0
57.224,455,278,423,612,0
57.227,455,278,423,612,0
57.235,455,278,423,612,0
57.237,455,278,423,612,0
57.239,455,278,423,612,0
57.241,455,278,423,612,0
57.243,455,278,423,612,0
57.254,456,278,423,612,0
57.256,456,278,423,612,0
57.257,456,278,423,612,0
57.266,456,278,423,612,0
57.268,456,278,423,612,0
57.269,456,278,423,612,0
57.272,456,278,423,612,0
57.283,456,277,423,612,0
57.285,455,277,423,612,0
57.287,455,277,423,612,0
57.295,455,277,423,612,0
57.297,455,277,423,612,0
57.300,455,277,423,612,0
57.303,455,277,423,612,0
57.314,455,277,423,612,0
57.317,455,277,423,612,0
57.318,455,277,423,612,0
57.326,455,277,423,612,0
57.329,455,277,423,612,0
57.331,455,277,423,612,0
57.333,455,277,423,612,0
57.335,455,277,423,612,0
57.346,455,277,423,612,0
57.348,455,277,423,612,0
57.350,455,277,423,612,0
57.357,455,277,423,612,0
57.359,455,277,423,612,0
57.362,455,277,423,612,0
57.365,455,277,423,612,0
57.376,455,278,423,612,0
57.378,455,278,423,612,0
57.380,455,278,423,612,0
57.388,455,278,423,612,0
57.391,455,278,423,612,0
57.393,455,278,423,612,0
57.396,455,278,423,612,0
57.407,455,277,423,612,0
57.409,455,277,423,612,0
57.412,455,277,423,612,0
57.419,455,277,423,612,0
57.421,455,277,423,612,0
57.424,455,277,423,612,0
57.427,455,277,423,612,0
57.438,455,277,423,612,0
57.440,455,277,423,612,0
57.443,455,277,423,612,0
57.451,455,277,423,612,0
57.454,455,277,423,612,0
57.457,455,277,423,612,0
57.469,455,278,423,612,0
57.472,455,278,423,612,0
57.474,455,278,423,612,0
57.482,455,278,423,612,0
57.484,455,278,423,612,0
57.486,455,278,423,612,0
57.489,455,278,423,612,0
57.500,455,278,423,612,0
57.503,455,278,423,612,0
57.505,455,278,423,612,0
57.513,455,278,423,612,0
57.515,455,278,423,612,0
57.517,455,278,423,612,0
57.519,455,278,423,612,0
57.521,455,278,423,612,0
57.533,455,278,423,612,0
57.535,455,278,423,612,0
57.543,455,278,423,612,0
57.545,455,278,423,612,0
57.547,455,278,423,612,0
57.550,455,278,423,612,0
57.553,455,277,423,612,0
57.564,455,277,423,612,0
57.567,455,277,423,612,0
57.574,455,277,423,612,0
57.577,455,277,423,612,0
57.579,455,277,423,612,0
57.581,455,277,423,612,0
57.583,455,278,423,612,0
57.595,455,278,423,612,0
57.597,455,278,423,612,0
57.604,455,278,423,612,0
57.606,455,278,423,612,0
57.608,455,278,423,612,0
57.610,455,278,423,612,0
57.612,455,277,423,612,0
57.614,455,277,423,612,0
57.625,455,277,423,612,0
57.627,455,277,423,612,0
57.630,455,277,423,612,0
57.637,455,277,423,612,0
57.639,455,277,423,612,0
57.640,455,277,423,612,0
57.642,455,278,423,612,0
57.644,455,278,423,612,0
57.646,455,278,423,612,0
57.657,455,278,423,612,0
57.659,455,278,423,612,0
57.667,455,278,423,612,0
57.669,455,278,423,612,0
57.670,455,278,423,612,0
57.673,455,277,423,612,0
57.675,455,277,423,612,0
57.676,455,277,423,612,0
57.688,455,277,423,612,0
57.690,455,277,423,612,0
57.697,455,277,423,612,0
57.699,455,277,424,612,0
57.701,455,278,424,612,0
57.703,455,278,424,612,0
57.705,455,278,424,612,0
57.708,455,278,424,612,0
57.719,455,278,424,612,0
57.721,455,278,424,612,0
57.729,455,278,424,612,0
57.732,455,278,423,612,0
57.733,455,278,423,612,0
57.735,455,278,423,612,0
57.737,455,278,423,612,0
57.749,455,278,423,612,0
57.751,455,278,423,612,0
57.754,455,278,423,612,0
57.761,455,278,423,612,0
57.763,455,278,423,612,0
57.765,455,278,423,612,0
57.767,455,278,423,612,0
57.769,455,278,423,612,0
57.780,455,278,423,612,0
57.782,455,278,423,612,0
57.784,455,278,423,612,0
57.791,455,278,423,612,0
57.793,455,278,423,612,0
57.795,455,278,423,612,0
57.798,455,278,423,612,0
57.800,455,278,423,612,0
57.811,455,278,423,612,0
57.814,455,278,423,612,0
57.816,455,278,423,612,0
57.823,455,278,423,612,0
57.825,455,278,423,612,0
57.827,455,278,423,612,0
57.829,455,278,423,612,0
57.831,455,278,423,612,0
57.842,455,278,423,612,0
57.844,455,278,423,612,0
57.846,455,278,423,612,0
57.853,455,278,423,612,0
57.854,455,278,423,612,0
57.856,455,278,423,612,0
57.858,455,278,423,612,0
57.860,455,278,423,612,0
57.862,455,278,423,612,0
57.873,455,278,423,612,0
57.875,455,278,423,612,0
57.877,455,278,423,612,0
57.884,455,277,423,612,0
57.886,455,277,423,612,0
57.889,455,277,423,612,0
57.891,455,277,423,612,0
57.892,455,277,423,612,0
57.903,455,277,423,612,0
57.905,455,277,423,612,0
57.908,455,277,422,612,0
57.915,455,278,422,612,0
57.917,455,278,422,612,0
57.919,455,278,422,612,0
57.921,455,278,422,612,0
57.923,455,278,422,612,0
57.925,455,278,422,612,0
57.936,455,278,422,612,0
57.938,455,278,422,612,0
57.946,455,278,423,612,0
57.948,455,278,423,612,0
57.950,455,278,423,612,0
57.952,455,278,423,612,0
57.954,455,278,423,612,0
57.966,455,278,423,612,0
57.968,455,278,423,612,0
57.970,455,278,423,612,0
57.977,455,278,423,612,0
57.979,455,278,423,612,0
57.981,455,278,423,612,0
57.983,455,278,423,612,0
57.984,455,278,423,612,0
57.987,455,278,423,612,0
57.998,455,278,423,612,0
58.000,455,278,423,612,0
58.008,455,278,423,612,0
58.010,455,278,423,612,0
58.012,455,278,423,612,0
58.015,455,278,423,612,0
58.016,455,278,423,612,0
58.028,455,278,422,612,0
58.030,455,278,422,612,0
58.032,455,278,422,612,0
58.039,455,278,422,612,0
58.041,455,278,422,612,0
58.044,455,278,422,612,0
58.046,455,278,422,612,0
58.049,455,278,422,612,0
58.060,455,278,423,612,0
58.061,455,278,423,612,0
58.063,455,278,423,612,0
58.070,455,278,423,612,0
58.072,455,278,423,612,0
58.074,455,278,423,612,0
58.077,455,278,423,612,0
58.080,455,278,423,612,0
58.091,455,278,423,612,0
58.094,455,278,423,612,0
58.101,455,278,423,612,0
58.103,455,278,423,612,0
58.105,455,278,423,612,0
58.107,455,278,423,612,0
58.108,455,278,423,612,0
58.111,455,278,423,612,0
58.122,455,278,423,612,0
58.125,455,278,423,612,0
58.133,455,278,423,612,0
58.135,455,278,423,612,0
58.137,455,278,423,612,0
58.139,455,278,423,612,0
58.142,455,278,423,612,0
58.153,455,278,423,612,0
58.155,455,278,423,612,0
58.156,455,278,423,612,0
58.164,455,278,423,612,0
58.166,455,278,423,612,0
58.168,455,278,423,612,0
58.170,455,278,423,612,0
58.172,455,278,423,612,0
58.182,455,278,423,612,0
58.184,455,278,422,612,0
58.186,455,278,422,612,0
58.195,455,278,422,612,0
58.197,455,278,422,612,0
58.199,455,278,422,612,0
58.202,455,278,422,612,0
58.213,455,278,422,612,0
58.215,455,278,422,612,0
58.218,455,278,422,612,0
58.226,455,278,422,612,0
58.228,455,278,422,612,0
58.230,455,278,422,612,0
58.232,455,278,422,612,0
58.234,455,278,422,612,0
58.245,455,278,423,612,0
58.248,455,278,423,612,0
58.250,455,278,423,612,0
58.257,455,278,423,612,0
58.260,455,278,423,612,0
58.262,455,278,423,612,0
58.264,455,278,423,612,0
58.276,455,278,423,612,0
58.278,455,278,423,612,0
58.281,455,278,423,612,0
58.288,455,278,423,612,0
58.290,455,278,423,612,0
58.292,455,278,423,612,0
58.294,455,278,423,612,0
58.296,455,278,423,612,0
58.307,455,278,423,612,0
58.309,455,278,423,612,0
58.311,455,278,423,612,0
58.319,455,278,423,612,0
58.321,455,278,423,612,0
58.324,455,278,423,612,0
58.326,455,278,423,612,0
58.337,455,278,422,612,0
58.339,455,278,422,612,0
58.341,455,278,422,612,0
58.343,455,278,422,612,0
58.351,455,278,422,612,0
58.353,455,278,422,612,0
58.355,455,278,422,612,0
58.357,455,278,422,612,0
58.359,455,278,423,612,0
58.370,455,278,423,612,0
58.373,455,278,423,612,0
58.380,455,278,423,612,0
58.382,455,278,423,612,0
58.384,455,278,423,612,0
58.386,455,278,423,612,0
58.388,455,278,423,612,0
58.399,455,278,423,612,0
58.401,455,278,423,612,0
58.403,455,278,423,612,0
58.411,455,278,423,612,0
58.413,455,278,423,612,0
58.415,455,278,423,612,0
58.417,455,278,423,612,0
58.419,455,278,423,612,0
58.431,455,278,423,612,0
58.433,455,278,423,612,0
58.434,455,278,423,612,0
58.442,455,278,423,612,0
58.444,455,278,423,612,0
58.446,455,278,423,612,0
58.448,455,278,423,612,0
58.449,455,278,423,612,0
58.451,455,278,423,612,0
58.463,455,278,423,612,0
58.465,455,278,423,612,0
58.466,455,278,423,612,0
58.474,455,278,423,612,0
58.476,455,278,423,612,0
58.478,455,278,423,612,0
58.479,455,278,423,612,0
58.481,455,278,423,612,0
58.492,455,278,423,612,0
58.494,455,278,423,612,0
58.496,455,278,423,612,0
58.498,455,278,423,612,0
58.505,455,278,423,612,0
58.507,455,278,423,612,0
58.509,455,278,423,612,0
58.510,455,278,423,612,0
58.512,455,278,423,612,0
58.523,455,277,423,612,0
58.526,455,277,423,612,0
58.529,455,277,423,612,0
58.536,455,277,423,612,0
58.539,455,277,423,612,0
58.541,455,277,422,612,0
58.543,455,277,422,612,0
58.545,455,277,422,612,0
58.556,455,277,422,612,0
58.558,455,277,422,612,0
58.566,455,277,422,612,0
58.568,455,277,422,612,0
58.569,455,277,422,612,0
58.572,455,277,422,612,0
58.574,455,277,423,612,0
58.575,455,278,423,612,0
58.587,455,278,423,612,0
58.589,455,278,423,612,0
58.597,455,278,423,612,0
58.599,455,278,423,612,0
58.601,455,278,423,612,0
58.603,455,278,423,612,0
58.605,455,278,422,612,0
58.617,455,278,422,612,0
58.619,455,278,422,612,0
58.621,455,278,422,612,0
58.630,455,278,422,612,0
58.633,455,278,422,612,0
58.636,455,278,423,612,0
58.638,455,278,423,612,0
58.650,455,278,423,612,0
58.652,455,278,423,612,0
58.660,455,278,423,612,0
58.662,455,278,423,612,0
58.664,455,278,423,612,0
58.667,455,278,423,612,0
58.669,455,277,423,612,0
58.680,455,277,423,612,0
58.682,455,277,423,612,0
58.690,455,277,423,612,0
58.692,455,277,423,612,0
58.694,455,277,423,612,0
58.696,455,277,423,612,0
58.698,455,277,423,612,0
58.700,455,278,423,612,0
58.711,455,278,423,612,0
58.713,455,278,423,612,0
58.715,455,278,423,612,0
58.722,455,278,423,612,0
58.724,455,278,423,612,0
58.726,455,278,423,612,0
58.729,455,278,423,612,0
58.741,455,278,423,612,0
58.744,455,278,423,612,0
58.753,455,278,423,612,0
58.756,455,278,423,612,0
58.759,455,278,423,612,0
58.762,455,278,423,612,0
58.773,455,278,423,612,0
58.775,455,278,423,612,0
58.782,455,278,423,612,0
58.785,455,278,423,612,0
58.788,455,278,423,612,0
58.790,455,278,423,612,0
58.792,455,278,423,612,0
58.803,455,278,423,612,0
58.805,455,278,423,612,0
58.808,455,278,423,612,0
58.815,455,278,423,612,0
58.817,455,278,423,612,0
58.819,455,278,423,612,0
58.821,455,278,423,612,0
58.824,455,278,423,612,0
58.836,455,278,423,612,0
58.838,455,278,423,612,0
58.846,455,278,423,612,0
58.848,455,278,423,612,0
58.851,455,278,423,612,0
58.854,455,278,422,612,0
58.865,455,278,422,612,0
58.868,455,278,422,612,0
58.875,455,278,422,612,0
58.878,455,278,422,612,0
58.880,455,278,422,612,0
58.882,455,278,422,612,0
58.883,455,277,422,612,0
58.885,455,277,422,612,0
58.897,455,277,422,612,0
58.899,455,277,422,612,0
58.901,455,277,422,612,0
58.909,455,277,422,612,0
58.911,455,277,422,612,0
58.913,455,278,422,612,0
58.916,455,278,422,612,0
58.927,455,278,422,612,0
58.929,455,278,422,612,0
58.932,455,278,422,612,0
58.940,455,278,422,612,0
58.942,455,278,422,612,0
58.943,455,278,423,612,0
58.945,455,278,423,612,0
58.947,455,278,423,612,0
58.958,455,278,423,612,0
58.961,455,278,423,612,0
58.963,455,278,423,612,0
58.970,455,278,423,612,0
58.972,455,278,423,612,0
58.974,455,278,423,612,0
58.975,455,278,423,612,0
58.978,455,278,423,612,0
58.989,455,278,423,612,0
58.992,455,278,423,612,0
58.994,455,278,423,612,0
59.002,455,278,423,612,0
59.004,455,278,423,612,0
59.005,455,278,423,612,0
59.008,455,278,423,612,0
59.010,455,278,423,612,0
59.021,455,278,423,612,0
59.023,455,278,423,612,0
59.031,455,278,423,612,0
59.033,455,278,423,612,0
59.035,455,278,422,612,0
59.037,455,278,422,612,0
59.038,455,278,422,612,0
59.041,455,278,422,612,0
59.052,455,278,422,612,0
59.054,455,278,422,612,0
59.056,455,278,422,612,0
59.063,455,278,422,612,0
59.065,455,277,422,612,0
59.068,455,277,422,612,0
59.069,455,277,422,612,0
59.082,455,277,422,612,0
59.084,455,277,422,612,0
59.086,455,277,422,612,0
59.094,455,277,422,612,0
59.096,455,278,422,612,0
59.098,454,278,422,612,0
59.100,454,278,422,612,0
59.103,454,278,422,612,0
59.114,454,278,422,612,0
59.117,454,278,422,612,0
59.125,454,278,422,612,0
59.127,454,278,422,612,0
59.129,454,278,422,612,0
59.131,454,278,422,612,0
59.133,454,278,422,612,0
59.144,454,278,422,612,0
59.146,454,278,422,612,0
59.149,454,278,422,612,0
59.156,454,278,422,612,0
59.157,454,278,422,612,0
59.159,455,278,422,612,0
59.161,455,278,422,612,0
59.163,455,278,422,612,0
59.174,455,278,422,612,0
59.176,455,278,422,612,0
59.179,455,278,422,612,0
59.187,455,278,423,612,0
59.190,455,278,423,612,0
59.192,455,278,423,612,0
59.195,455,278,423,612,0
59.206,455,278,423,612,0
59.208,455,278,423,612,0
