phase,t_s,response,temp_index
hold,110.2055,1445.00,40
hold,110.2373,1443.00,40
hold,110.2679,1443.00,40
hold,110.2984,1443.00,40
hold,110.3303,1450.00,40
hold,110.3611,1450.00,40
hold,110.3918,1450.00,40
hold,110.4226,1444.00,40
hold,110.4544,1444.00,40
hold,110.4846,1444.00,40
hold,110.5156,1443.00,40
hold,110.5469,1443.00,40
hold,110.5781,1443.00,40
hold,110.6095,1446.00,40
hold,110.6403,1446.00,40
hold,110.6706,1446.00,40
hold,110.7021,1452.00,40
hold,110.7323,1452.00,40
hold,110.7639,1452.00,40
hold,110.7946,1442.00,40
hold,110.8255,1442.00,40
hold,110.8683,1438.00,40
hold,110.8995,1438.00,40
hold,110.9300,1438.00,40
hold,110.9561,1438.00,40
hold,110.9815,1439.00,40
hold,111.0119,1439.00,40
hold,111.0427,1439.00,40
hold,111.0733,1445.00,40
hold,111.1048,1445.00,40
hold,111.1353,1445.00,40
hold,111.1664,1443.00,40
hold,111.1979,1443.00,40
hold,111.2287,1443.00,40
hold,111.2593,1441.00,40
hold,111.2906,1441.00,40
hold,111.3216,1441.00,40
hold,111.3525,1440.00,40
hold,111.3834,1440.00,40
hold,111.4150,1440.00,40
hold,111.4455,1443.00,40
hold,111.4772,1443.00,40
hold,111.5084,1443.00,40
hold,111.5389,1444.00,40
hold,111.5694,1444.00,40
hold,111.6008,1444.00,40
hold,111.6312,1434.00,40
hold,111.6627,1434.00,40
hold,111.6933,1434.00,40
hold,111.7251,1445.00,40
hold,111.7555,1445.00,40
hold,111.7870,1445.00,40
hold,111.8174,1442.00,40
hold,111.8480,1442.00,40
hold,111.8794,1442.00,40
hold,111.9109,1446.00,40
hold,111.9416,1446.00,40
hold,111.9720,1446.00,40
hold,112.0035,1440.00,40
hold,112.0340,1440.00,40
hold,112.0654,1440.00,40
hold,112.0961,1438.00,40
hold,112.1276,1438.00,40
hold,112.1580,1438.00,40
hold,112.1901,1440.00,40
hold,112.2204,1440.00,40
hold,112.2514,1440.00,40
hold,112.2826,1438.00,40
hold,112.3138,1438.00,40
hold,112.3441,1438.00,40
hold,112.3755,1437.00,40
hold,112.4077,1437.00,40
hold,112.4389,1437.00,40
hold,112.4696,1450.00,40
hold,112.5014,1450.00,40
hold,112.5308,1450.00,40
hold,112.5623,1442.00,40
hold,112.5928,1442.00,40
hold,112.6232,1442.00,40
hold,112.6549,1439.00,40
hold,112.6866,1439.00,40
hold,112.7171,1439.00,40
hold,112.7486,1431.00,40
hold,112.7789,1431.00,40
hold,112.8100,1431.00,40
hold,112.8416,1444.00,40
hold,112.8846,1444.00,40
hold,112.9139,1444.00,40
hold,112.9389,1441.00,40
hold,112.9650,1441.00,40
hold,112.9965,1441.00,40
hold,113.0270,1438.00,40
hold,113.0582,1438.00,40
hold,113.0897,1438.00,40
hold,113.1209,1434.00,40
hold,113.1513,1434.00,40
hold,113.1818,1434.00,40
hold,113.2139,1445.00,40
hold,113.2438,1445.00,40
hold,113.2756,1445.00,40
hold,113.3062,1443.00,40
hold,113.3369,1443.00,40
hold,113.3686,1443.00,40
hold,113.3994,1438.00,40
hold,113.4301,1438.00,40
hold,113.4610,1438.00,40
hold,113.4926,1440.00,40
hold,113.5231,1440.00,40
hold,113.5543,1440.00,40
hold,113.5857,1436.00,40
hold,113.6167,1436.00,40
hold,113.6472,1436.00,40
hold,113.6777,1445.00,40
hold,113.7092,1445.00,40
hold,113.7401,1445.00,40
hold,113.7716,1445.00,40
hold,113.8022,1445.00,40
hold,113.8327,1445.00,40
hold,113.8643,1440.00,40
hold,113.8950,1440.00,40
hold,113.9257,1440.00,40
hold,113.9573,1442.00,40
hold,113.9878,1442.00,40
hold,114.0193,1442.00,40
hold,114.0503,1435.00,40
hold,114.0817,1435.00,40
hold,114.1123,1435.00,40
hold,114.1431,1434.00,40
hold,114.1737,1434.00,40
hold,114.2049,1434.00,40
hold,114.2358,1435.00,40
hold,114.2667,1435.00,40
hold,114.2979,1435.00,40
hold,114.3292,1446.00,40
hold,114.3598,1446.00,40
hold,114.3913,1446.00,40
hold,114.4216,1445.00,40
hold,114.4530,1445.00,40
hold,114.4837,1445.00,40
hold,114.5153,1435.00,40
hold,114.5459,1435.00,40
hold,114.5772,1435.00,40
hold,114.6076,1442.00,40
hold,114.6392,1442.00,40
hold,114.6700,1442.00,40
hold,114.7007,1435.00,40
hold,114.7324,1435.00,40
hold,114.7630,1435.00,40
hold,114.7939,1436.00,40
hold,114.8247,1436.00,40
hold,114.8564,1436.00,40
hold,114.8992,1437.00,40
hold,114.9285,1437.00,40
hold,114.9535,1437.00,40
hold,114.9795,1436.00,40
hold,115.0111,1436.00,40
hold,115.0419,1436.00,40
hold,115.0724,1437.00,40
hold,115.1039,1437.00,40
hold,115.1343,1437.00,40
hold,115.1656,1437.00,40
hold,115.1971,1437.00,40
hold,115.2275,1437.00,40
hold,115.2588,1442.00,40
hold,115.2897,1442.00,40
hold,115.3203,1442.00,40
hold,115.3516,1441.00,40
hold,115.3831,1441.00,40
hold,115.4134,1441.00,40
hold,115.4451,1437.00,40
hold,115.4755,1437.00,40
hold,115.5070,1437.00,40
hold,115.5374,1434.00,40
hold,115.5693,1434.00,40
hold,115.5996,1434.00,40
hold,115.6312,1449.00,40
hold,115.6618,1449.00,40
hold,115.6924,1449.00,40
hold,115.7242,1443.00,40
hold,115.7547,1443.00,40
hold,115.7863,1443.00,40
hold,115.8167,1435.00,40
hold,115.8472,1435.00,40
hold,115.8783,1435.00,40
hold,115.9102,1444.00,40
hold,115.9411,1444.00,40
hold,115.9717,1444.00,40
hold,116.0033,1443.00,40
hold,116.0335,1443.00,40
hold,116.0652,1443.00,40
hold,116.0957,1440.00,40
hold,116.1264,1440.00,40
hold,116.1582,1440.00,40
hold,116.1886,1445.00,40
hold,116.2194,1445.00,40
hold,116.2510,1445.00,40
hold,116.2822,1436.00,40
hold,116.3127,1436.00,40
hold,116.3439,1436.00,40
hold,116.3752,1439.00,40
hold,116.4054,1439.00,40
hold,116.4367,1439.00,40
hold,116.4678,1443.00,40
hold,116.4990,1443.00,40
hold,116.5298,1443.00,40
hold,116.5609,1434.00,40
hold,116.5916,1434.00,40
hold,116.6221,1434.00,40
hold,116.6537,1449.00,40
hold,116.6845,1449.00,40
hold,116.7151,1449.00,40
hold,116.7465,1441.00,40
hold,116.7780,1441.00,40
hold,116.8086,1441.00,40
hold,116.8397,1441.00,40
hold,116.8706,1441.00,40
hold,116.9141,1450.00,40
hold,116.9447,1450.00,40
hold,116.9754,1450.00,40
hold,117.0070,1445.00,40
hold,117.0377,1445.00,40
hold,117.0682,1445.00,40
hold,117.1001,1438.00,40
hold,117.1310,1438.00,40
hold,117.1617,1438.00,40
hold,117.1930,1441.00,40
hold,117.2241,1441.00,40
hold,117.2541,1441.00,40
hold,117.2802,1441.00,40
hold,117.3068,1443.00,40
hold,117.3371,1443.00,40
hold,117.3678,1443.00,40
hold,117.3980,1440.00,40
hold,117.4298,1440.00,40
hold,117.4606,1440.00,40
hold,117.4918,1442.00,40
hold,117.5233,1442.00,40
hold,117.5534,1442.00,40
hold,117.5848,1442.00,40
hold,117.6152,1442.00,40
hold,117.6466,1442.00,40
hold,117.6783,1442.00,40
hold,117.7081,1442.00,40
hold,117.7398,1442.00,40
hold,117.7703,1443.00,40
hold,117.8017,1443.00,40
hold,117.8321,1443.00,40
hold,117.8638,1441.00,40
hold,117.8940,1441.00,40
hold,117.9255,1441.00,40
hold,117.9561,1438.00,40
hold,117.9876,1438.00,40
hold,118.0180,1438.00,40
hold,118.0491,1438.00,40
hold,118.0808,1438.00,40
hold,118.1113,1438.00,40
hold,118.1428,1442.00,40
hold,118.1734,1442.00,40
hold,118.2042,1442.00,40
hold,118.2359,1439.00,40
hold,118.2664,1439.00,40
hold,118.2970,1439.00,40
hold,118.3268,1446.00,40
hold,118.3595,1446.00,40
hold,118.3900,1446.00,40
hold,118.4216,1439.00,40
hold,118.4520,1439.00,40
hold,118.4840,1439.00,40
hold,118.5146,1454.00,40
hold,118.5459,1454.00,40
hold,118.5763,1454.00,40
hold,118.6068,1436.00,40
hold,118.6383,1436.00,40
hold,118.6688,1436.00,40
hold,118.7001,1446.00,40
hold,118.7306,1446.00,40
hold,118.7622,1446.00,40
hold,118.7930,1436.00,40
hold,118.8246,1436.00,40
hold,118.8550,1436.00,40
hold,118.8864,1439.00,40
hold,118.9287,1439.00,40
hold,118.9591,1439.00,40
hold,118.9853,1439.00,40
hold,119.0114,1439.00,40
hold,119.0416,1439.00,40
hold,119.0721,1432.00,40
hold,119.1033,1432.00,40
hold,119.1339,1432.00,40
hold,119.1653,1445.00,40
hold,119.1960,1445.00,40
hold,119.2272,1445.00,40
hold,119.2586,1436.00,40
hold,119.2891,1436.00,40
hold,119.3198,1436.00,40
hold,119.3511,1448.00,40
hold,119.3816,1448.00,40
hold,119.4135,1448.00,40
hold,119.4445,1441.00,40
hold,119.4752,1441.00,40
hold,119.5059,1441.00,40
hold,119.5365,1439.00,40
hold,119.5675,1439.00,40
hold,119.5992,1439.00,40
hold,119.6301,1441.00,40
hold,119.6606,1441.00,40
hold,119.6922,1441.00,40
hold,119.7227,1434.00,40
hold,119.7536,1434.00,40
hold,119.7852,1434.00,40
hold,119.8156,1447.00,40
hold,119.8470,1447.00,40
hold,119.8774,1447.00,40
hold,119.9090,1437.00,40
hold,119.9397,1437.00,40
hold,119.9705,1437.00,40
hold,120.0023,1442.00,40
hold,120.0326,1442.00,40
hold,120.0640,1442.00,40
hold,120.0947,1437.00,40
hold,120.1264,1437.00,40
hold,120.1571,1437.00,40
hold,120.1875,1434.00,40
hold,120.2192,1434.00,40
hold,120.2504,1434.00,40
hold,120.2814,1447.00,40
hold,120.3127,1447.00,40
hold,120.3427,1447.00,40
hold,120.3738,1443.00,40
hold,120.4050,1443.00,40
hold,120.4357,1443.00,40
hold,120.4673,1446.00,40
hold,120.4984,1446.00,40
hold,120.5287,1446.00,40
hold,120.5600,1441.00,40
hold,120.5907,1441.00,40
hold,120.6213,1441.00,40
hold,120.6531,1443.00,40
hold,120.6838,1443.00,40
hold,120.7142,1443.00,40
hold,120.7457,1447.00,40
hold,120.7773,1447.00,40
hold,120.8075,1447.00,40
hold,120.8391,1439.00,40
hold,120.8696,1439.00,40
hold,120.9013,1439.00,40
hold,120.9450,1445.00,40
hold,120.9743,1445.00,40
hold,121.0060,1446.00,40
hold,121.0374,1446.00,40
hold,121.0681,1446.00,40
hold,121.0988,1445.00,40
hold,121.1295,1445.00,40
hold,121.1600,1445.00,40
hold,121.1853,1445.00,40
hold,121.2126,1443.00,40
hold,121.2421,1443.00,40
hold,121.2727,1443.00,40
hold,121.3032,1447.00,40
hold,121.3347,1447.00,40
hold,121.3650,1447.00,40
hold,121.3963,1441.00,40
hold,121.4277,1441.00,40
hold,121.4593,1441.00,40
hold,121.4897,1446.00,40
hold,121.5211,1446.00,40
hold,121.5514,1446.00,40
hold,121.5832,1446.00,40
hold,121.6142,1446.00,40
hold,121.6450,1446.00,40
hold,121.6754,1446.00,40
hold,121.7080,1446.00,40
hold,121.7385,1446.00,40
hold,121.7693,1448.00,40
hold,121.8007,1448.00,40
hold,121.8313,1448.00,40
hold,121.8623,1445.00,40
hold,121.8938,1445.00,40
hold,121.9244,1445.00,40
hold,121.9556,1433.00,40
hold,121.9865,1433.00,40
hold,122.0172,1433.00,40
hold,122.0484,1436.00,40
hold,122.0791,1436.00,40
hold,122.1110,1436.00,40
hold,122.1414,1436.00,40
hold,122.1729,1436.00,40
hold,122.2033,1436.00,40
hold,122.2348,1434.00,40
hold,122.2652,1434.00,40
hold,122.2969,1434.00,40
hold,122.3275,1445.00,40
hold,122.3580,1445.00,40
hold,122.3895,1445.00,40
hold,122.4210,1436.00,40
hold,122.4516,1436.00,40
hold,122.4819,1436.00,40
hold,122.5133,1436.00,40
hold,122.5447,1436.00,40
hold,122.5751,1436.00,40
hold,122.6066,1442.00,40
hold,122.6371,1442.00,40
hold,122.6689,1442.00,40
hold,122.6998,1441.00,40
hold,122.7304,1441.00,40
hold,122.7608,1441.00,40
hold,122.7929,1440.00,40
hold,122.8234,1440.00,40
hold,122.8543,1440.00,40
hold,122.8852,1430.00,40
hold,122.9161,1430.00,40
hold,122.9587,1438.00,40
hold,122.9894,1438.00,40
hold,123.0198,1438.00,40
hold,123.0460,1438.00,40
hold,123.0727,1437.00,40
hold,123.1023,1437.00,40
hold,123.1331,1437.00,40
hold,123.1646,1435.00,40
hold,123.1953,1435.00,40
hold,123.2268,1435.00,40
hold,123.2575,1438.00,40
hold,123.2889,1438.00,40
hold,123.3192,1438.00,40
hold,123.3501,1444.00,40
hold,123.3810,1444.00,40
hold,123.4128,1444.00,40
hold,123.4441,1435.00,40
hold,123.4746,1435.00,40
hold,123.5057,1435.00,40
hold,123.5361,1440.00,40
hold,123.5674,1440.00,40
hold,123.5987,1440.00,40
hold,123.6298,1439.00,40
hold,123.6604,1439.00,40
hold,123.6918,1439.00,40
hold,123.7223,1439.00,40
hold,123.7533,1439.00,40
hold,123.7839,1439.00,40
hold,123.8147,1441.00,40
hold,123.8464,1441.00,40
hold,123.8772,1441.00,40
hold,123.9078,1443.00,40
hold,123.9396,1443.00,40
hold,123.9701,1443.00,40
hold,124.0016,1437.00,40
hold,124.0320,1437.00,40
hold,124.0634,1437.00,40
hold,124.0939,1443.00,40
hold,124.1253,1443.00,40
hold,124.1554,1443.00,40
hold,124.1867,1452.00,40
hold,124.2183,1452.00,40
hold,124.2492,1452.00,40
hold,124.2796,1444.00,40
hold,124.3109,1444.00,40
hold,124.3418,1444.00,40
hold,124.3726,1440.00,40
hold,124.4036,1440.00,40
hold,124.4348,1440.00,40
hold,124.4662,1449.00,40
hold,124.4975,1449.00,40
hold,124.5279,1449.00,40
hold,124.5592,1452.00,40
hold,124.5904,1452.00,40
hold,124.6217,1452.00,40
hold,124.6518,1449.00,40
hold,124.6831,1449.00,40
hold,124.7138,1449.00,40
hold,124.7453,1449.00,40
hold,124.7764,1449.00,40
hold,124.8077,1449.00,40
hold,124.8383,1448.00,40
hold,124.8694,1448.00,40
hold,124.9007,1448.00,40
hold,124.9310,1448.00,40
hold,124.9743,1448.00,40
hold,125.0043,1448.00,40
hold,125.0296,1448.00,40
hold,125.0554,1448.00,40
hold,125.0868,1448.00,40
hold,125.1173,1453.00,40
hold,125.1479,1453.00,40
hold,125.1796,1453.00,40
hold,125.2101,1445.00,40
hold,125.2409,1445.00,40
hold,125.2725,1445.00,40
hold,125.3031,1452.00,40
hold,125.3339,1452.00,40
hold,125.3649,1452.00,40
hold,125.3955,1451.00,40
hold,125.4272,1451.00,40
hold,125.4577,1451.00,40
hold,125.4888,1440.00,40
hold,125.5198,1440.00,40
hold,125.5514,1440.00,40
hold,125.5822,1450.00,40
hold,125.6139,1450.00,40
hold,125.6436,1450.00,40
hold,125.6742,1439.00,40
hold,125.7056,1439.00,40
hold,125.7367,1439.00,40
hold,125.7675,1449.00,40
hold,125.7986,1449.00,40
hold,125.8297,1449.00,40
hold,125.8608,1450.00,40
hold,125.8923,1450.00,40
hold,125.9228,1450.00,40
hold,125.9542,1450.00,40
hold,125.9846,1450.00,40
hold,126.0160,1450.00,40
hold,126.0464,1448.00,40
hold,126.0779,1448.00,40
hold,126.1089,1448.00,40
hold,126.1393,1447.00,40
hold,126.1708,1447.00,40
hold,126.2024,1447.00,40
hold,126.2327,1449.00,40
hold,126.2644,1449.00,40
hold,126.2944,1449.00,40
hold,126.3260,1451.00,40
hold,126.3563,1451.00,40
hold,126.3879,1451.00,40
hold,126.4186,1446.00,40
hold,126.4495,1446.00,40
hold,126.4813,1446.00,40
hold,126.5120,1448.00,40
hold,126.5424,1448.00,40
hold,126.5738,1448.00,40
hold,126.6052,1439.00,40
hold,126.6357,1439.00,40
hold,126.6664,1439.00,40
hold,126.6981,1451.00,40
hold,126.7285,1451.00,40
hold,126.7599,1451.00,40
hold,126.7906,1443.00,40
hold,126.8221,1443.00,40
hold,126.8525,1443.00,40
hold,126.8838,1453.00,40
hold,126.9152,1453.00,40
hold,126.9455,1453.00,40
hold,126.9894,1447.00,40
hold,127.0194,1447.00,40
hold,127.0505,1450.00,40
hold,127.0815,1450.00,40
hold,127.1129,1450.00,40
hold,127.1435,1451.00,40
hold,127.1750,1451.00,40
hold,127.2054,1451.00,40
hold,127.2369,1447.00,40
hold,127.2674,1447.00,40
hold,127.2989,1447.00,40
hold,127.3299,1451.00,40
hold,127.3612,1451.00,40
hold,127.3918,1451.00,40
hold,127.4226,1444.00,40
hold,127.4541,1444.00,40
hold,127.4845,1444.00,40
hold,127.5163,1453.00,40
hold,127.5467,1453.00,40
hold,127.5781,1453.00,40
hold,127.6084,1453.00,40
hold,127.6399,1453.00,40
hold,127.6704,1453.00,40
hold,127.7022,1444.00,40
hold,127.7328,1444.00,40
hold,127.7631,1444.00,40
hold,127.7881,1444.00,40
hold,127.8141,1442.00,40
hold,127.8456,1442.00,40
hold,127.8760,1442.00,40
hold,127.9079,1451.00,40
hold,127.9382,1451.00,40
hold,127.9697,1451.00,40
hold,128.0010,1449.00,40
hold,128.0317,1449.00,40
hold,128.0623,1449.00,40
hold,128.0940,1449.00,40
hold,128.1247,1449.00,40
hold,128.1552,1449.00,40
hold,128.1868,1447.00,40
hold,128.2175,1447.00,40
hold,128.2485,1447.00,40
hold,128.2792,1449.00,40
hold,128.3108,1449.00,40
hold,128.3416,1449.00,40
hold,128.3723,1451.00,40
hold,128.4042,1451.00,40
hold,128.4341,1451.00,40
hold,128.4660,1446.00,40
hold,128.4968,1446.00,40
hold,128.5276,1446.00,40
hold,128.5588,1448.00,40
hold,128.5898,1448.00,40
hold,128.6208,1448.00,40
hold,128.6520,1445.00,40
hold,128.6825,1445.00,40
hold,128.7139,1445.00,40
hold,128.7451,1449.00,40
hold,128.7751,1449.00,40
hold,128.8062,1449.00,40
hold,128.8373,1447.00,40
hold,128.8683,1447.00,40
hold,128.8993,1447.00,40
hold,128.9309,1449.00,40
hold,128.9616,1449.00,40
hold,129.0042,1439.00,40
hold,129.0348,1439.00,40
hold,129.0655,1439.00,40
hold,129.0960,1439.00,40
hold,129.1215,1444.00,40
hold,129.1468,1444.00,40
hold,129.1784,1444.00,40
hold,129.2089,1453.00,40
hold,129.2405,1453.00,40
hold,129.2710,1453.00,40
hold,129.3027,1451.00,40
hold,129.3335,1451.00,40
hold,129.3642,1451.00,40
hold,129.3959,1447.00,40
hold,129.4265,1447.00,40
hold,129.4573,1447.00,40
hold,129.4882,1449.00,40
hold,129.5190,1449.00,40
hold,129.5501,1449.00,40
hold,129.5807,1447.00,40
hold,129.6122,1447.00,40
hold,129.6429,1447.00,40
hold,129.6752,1443.00,40
hold,129.7057,1443.00,40
hold,129.7362,1443.00,40
hold,129.7677,1451.00,40
hold,129.7981,1451.00,40
hold,129.8297,1451.00,40
hold,129.8598,1453.00,40
hold,129.8912,1453.00,40
hold,129.9226,1453.00,40
hold,129.9528,1451.00,40
hold,129.9848,1451.00,40
hold,130.0158,1451.00,40
hold,130.0466,1447.00,40
hold,130.0777,1447.00,40
hold,130.1087,1447.00,40
hold,130.1397,1449.00,40
hold,130.1707,1449.00,40
hold,130.2018,1449.00,40
hold,130.2327,1448.00,40
hold,130.2635,1448.00,40
hold,130.2945,1448.00,40
hold,130.3253,1451.00,40
hold,130.3563,1451.00,40
hold,130.3874,1451.00,40
hold,130.4185,1450.00,40
hold,130.4487,1450.00,40
hold,130.4801,1450.00,40
hold,130.5116,1451.00,40
hold,130.5424,1451.00,40
hold,130.5729,1451.00,40
hold,130.6044,1452.00,40
hold,130.6350,1452.00,40
hold,130.6656,1452.00,40
hold,130.6977,1449.00,40
hold,130.7277,1449.00,40
hold,130.7588,1449.00,40
hold,130.7898,1447.00,40
hold,130.8209,1447.00,40
hold,130.8516,1447.00,40
hold,130.8832,1451.00,40
hold,130.9145,1451.00,40
hold,130.9454,1451.00,40
hold,130.9762,1453.00,40
hold,131.0185,1453.00,40
hold,131.0488,1453.00,40
hold,131.0749,1452.00,40
hold,131.1007,1452.00,40
hold,131.1305,1452.00,40
hold,131.1624,1456.00,40
hold,131.1928,1456.00,40
hold,131.2239,1456.00,40
hold,131.2549,1448.00,40
hold,131.2862,1448.00,40
hold,131.3172,1448.00,40
hold,131.3476,1448.00,40
hold,131.3787,1448.00,40
hold,131.4103,1448.00,40
hold,131.4410,1447.00,40
hold,131.4725,1447.00,40
hold,131.5030,1447.00,40
hold,131.5335,1461.00,40
hold,131.5655,1461.00,40
hold,131.5962,1461.00,40
hold,131.6268,1445.00,40
hold,131.6579,1445.00,40
hold,131.6889,1445.00,40
hold,131.7199,1458.00,40
hold,131.7509,1458.00,40
hold,131.7817,1458.00,40
hold,131.8132,1450.00,40
hold,131.8434,1450.00,40
hold,131.8749,1450.00,40
hold,131.9063,1452.00,40
hold,131.9367,1452.00,40
hold,131.9686,1452.00,40
hold,131.9995,1452.00,40
hold,132.0302,1452.00,40
hold,132.0611,1452.00,40
