fichero,t_wall_iso,t_unix,n
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:54.096833,1789674354.097,251
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:54.134472,1789674354.134,252
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:54.170173,1789674354.170,253
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:54.213646,1789674354.214,254
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:54.241941,1789674354.242,255
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:54.278494,1789674354.279,256
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:54.312876,1789674354.313,257
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:54.352815,1789674354.353,258
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:54.386081,1789674354.386,259
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:54.421100,1789674354.421,260
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:54.456923,1789674354.457,261
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:54.493789,1789674354.494,262
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:54.529152,1789674354.529,263
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:54.566259,1789674354.566,264
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:54.604647,1789674354.605,265
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:54.636063,1789674354.636,266
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:54.677937,1789674354.678,267
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:54.709062,1789674354.709,268
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:54.742907,1789674354.743,269
g6_brio_cubo_m2_20260917_144542.mp4,2026-09-17T14:45:54.779052,1789674354.779,270
