index,dt_ms,ok
1404,0.597388,1
1405,0.630898,1
1406,0.616702,1
1407,0.603336,1
1408,0.626251,1
1409,0.958694,1
1410,0.611485,1
1411,0.614781,1
1412,9.846419,1
1413,0.606036,1
1414,0.603299,1
1415,0.603656,1
1416,0.609706,1
1417,0.634627,1
1418,0.606405,1
1419,0.601779,1
1420,0.621457,1
1421,0.629030,1
1422,5.769954,1
1423,0.544187,1
1424,0.600621,1
1425,0.699705,1
1426,0.864494,1
1427,0.626340,1
1428,0.626879,1
1429,0.610884,1
1430,0.555771,1
1431,0.665983,1
1432,0.615883,1
1433,0.578410,1
1434,0.630094,1
1435,0.666095,1
1436,0.563664,1
1437,0.660158,1
1438,0.613992,1
1439,9.643474,1
1440,0.889586,1
1441,0.554447,1
1442,0.651758,1
1443,0.613260,1
1444,0.569639,1
1445,0.658373,1
1446,0.591597,1
1447,0.640814,1
1448,5.743993,1
1449,0.877045,1
1450,0.582987,1
1451,0.657136,1
1452,0.605967,1
1453,0.603287,1
1454,0.626549,1
1455,0.606733,1
1456,0.603587,1
1457,0.616818,1
1458,0.580131,1
1459,0.651248,1
1460,0.620340,1
1461,0.613117,1
1462,0.601645,1
1463,0.555253,1
1464,0.662436,1
1465,9.793522,1
1466,0.523355,1
1467,0.656417,1
1468,0.603349,1
1469,0.643074,1
1470,0.573769,1
1471,0.576880,1
1472,0.659644,1
1473,0.574785,1
1474,0.668661,1
1475,5.949234,1
1476,0.540314,1
1477,0.574346,1
1478,0.619794,1
1479,0.606620,1
1480,0.647886,1
1481,0.615855,1
1482,0.569894,1
1483,0.650872,1
1484,0.625153,1
1485,0.586843,1
1486,0.631619,1
1487,0.646788,1
1488,0.600330,1
1489,0.623973,1
1490,0.591059,1
